leaderboard_publish_date,elo_max,lag_1,lag_2,lag_4,lag_8,lag_12,roll_mean_4,roll_mean_12,roll_std_4,week_of_year,week_sin,week_cos,t
2026-02-01,1481.1793480101635,1483.9273024835163,1483.9273024835163,1484.441558384627,1486.3098920655912,1465.6850628985792,1484.055866458794,1484.7062553055418,0.2571279503540684,5,0.5680647467311558,0.8229838658936564,142
2026-02-08,1501.424995520557,1481.1793480101635,1483.9273024835163,1483.9273024835163,1486.9366701500828,1494.803370131599,1483.2403138651782,1485.9974457315072,1.3739772366390235,6,0.6631226582407952,0.7485107481711011,143
2026-02-15,1503.6475535471047,1501.424995520557,1481.1793480101635,1483.9273024835163,1484.5533571185017,1489.982764809508,1487.6147371244383,1486.549247847254,9.297523298913578,7,0.7485107481711011,0.6631226582407953,144
2026-02-22,1503.0383321661045,1503.6475535471047,1501.424995520557,1483.9273024835163,1484.39831259815,1487.5821680593158,1492.5447998903355,1487.6879802420535,11.627034176014494,8,0.8229838658936564,0.5680647467311559,145
2026-03-01,1501.5501061936889,1503.0383321661045,1503.6475535471047,1481.1793480101635,1484.441558384627,1486.3098920655912,1497.3225573109823,1488.9759939176192,10.802914195939675,9,0.8854560256532099,0.4647231720437686,146
2026-03-08,1502.329643704344,1501.5501061936889,1503.0383321661045,1501.424995520557,1483.9273024835163,1486.9366701500828,1502.4152468568639,1490.2460117616274,1.100890723794308,10,0.9350162426854148,0.35460488704253557,147
2026-03-15,1501.7687497781185,1502.329643704344,1501.5501061936889,1503.6475535471047,1483.9273024835163,1484.5533571185017,1502.6414089028106,1491.5287595578156,0.9051729602246945,11,0.970941817426052,0.23931566428755804,148
2026-03-22,1499.122117473151,1501.7687497781185,1502.329643704344,1503.0383321661045,1483.9273024835163,1484.39831259815,1502.1717079605642,1492.963375612784,0.6645161813539874,12,0.992708874098054,0.120536680255323,149
2026-03-29,1500.7460345769343,1499.122117473151,1501.7687497781185,1501.5501061936889,1481.1793480101635,1484.441558384627,1501.1926542873257,1494.1903593523673,1.4188640424425607,13,1.0,-1.6081226496766366e-16,150
2026-04-05,1500.2581441888408,1500.7460345769343,1499.122117473151,1502.329643704344,1501.424995520557,1483.9273024835163,1500.991636383137,1495.5490657017262,1.4082601584862546,14,0.992708874098054,-0.12053668025532288,151
2026-04-12,1500.613053695272,1500.2581441888408,1500.7460345769343,1501.7687497781185,1503.6475535471047,1483.9273024835163,1500.4737615042613,1496.9099691771698,1.0991753983095471,15,0.9709418174260521,-0.2393156642875575,152
2026-04-19,1499.6906618008832,1500.613053695272,1500.2581441888408,1499.122117473151,1503.0383321661045,1483.9273024835163,1500.1848374835495,1498.3004484448165,0.7378028180164705,16,0.9350162426854148,-0.35460488704253545,153
2026-04-26,1500.2551859283258,1499.6906618008832,1500.613053695272,1500.7460345769343,1501.5501061936889,1481.1793480101635,1500.3269735654826,1499.6140617212639,0.47155208850040564,17,0.8854560256532099,-0.4647231720437685,154
2026-05-03,1500.2375988480828,1500.2551859283258,1499.6906618008832,1500.2581441888408,1502.329643704344,1501.424995520557,1500.2042614033305,1501.2037148811103,0.38139758392727097,18,0.8229838658936565,-0.5680647467311557,155
2026-05-10,1500.560585441826,1500.2375988480828,1500.2551859283258,1500.613053695272,1501.7687497781185,1503.6475535471047,1500.199125068141,1501.1047651584042,0.38056749465687434,19,0.7485107481711013,-0.663122658240795,156
2026-05-17,1499.6409255437052,1500.560585441826,1500.2375988480828,1499.6906618008832,1499.122117473151,1503.0383321661045,1500.1860080047795,1500.8475178162978,0.3619960027170878,20,0.6631226582407952,-0.7485107481711012,157
2026-05-24,1500.036179164298,1499.6409255437052,1500.560585441826,1500.2551859283258,1500.7460345769343,1501.5501061936889,1500.1735739404849,1500.5644005977645,0.3848168056735147,21,0.5680647467311558,-0.8229838658936564,158
2026-05-31,1499.3173401234678,1500.036179164298,1499.6409255437052,1500.2375988480828,1500.2581441888408,1502.329643704344,1500.118822249478,1500.4382400119819,0.3849145961890121,22,0.46472317204376906,-0.8854560256532096,159
2026-06-07,1500.5477725928888,1499.3173401234678,1500.036179164298,1500.560585441826,1500.613053695272,1501.7687497781185,1499.8887575683243,1500.1872147135755,0.5357314087484047,23,0.35460488704253584,-0.9350162426854147,160
2026-06-14,1510.6312668615835,1500.5477725928888,1499.3173401234678,1499.6409255437052,1499.6906618008832,1499.122117473151,1499.8855543560899,1500.0854666148064,0.5303871214097241,24,0.23931566428755768,-0.970941817426052,161
2026-06-21,1500.6681253516804,1510.6312668615835,1500.5477725928888,1500.036179164298,1500.2551859283258,1500.7460345769343,1502.6331396855596,1501.0445623971757,5.355916507927468,25,0.12053668025532308,-0.992708874098054,162
2026-06-28,1500.2525148178318,1500.6681253516804,1510.6312668615835,1499.3173401234678,1500.2375988480828,1500.2581441888408,1502.791126232405,1501.0380699617378,5.262279712161891,26,-3.216245299353273e-16,-1.0,163
2026-07-05,1500.8482269500782,1500.2525148178318,1500.6681253516804,1500.5477725928888,1500.560585441826,1500.613053695272,1503.024919905996,1501.037600847487,5.073903276026027,27,-0.12053668025532283,-0.992708874098054,164
2026-07-12,1501.1769344938562,1500.8482269500782,1500.2525148178318,1510.6312668615835,1499.6409255437052,1499.6906618008832,1503.1000334952935,1501.0571986187208,5.027015303064105,28,-0.23931566428755743,-0.9709418174260521,165
